Police Boundary,Date,Boundary_Class,Victimisations,victim_pct_change,Year,District_Police_Num,police_pct_change,hlc_index_amt_mean,hlc_index_amt_min,hlc_index_amt_max,shifted,hlc_change,hlc_pct_change,Unemployment rate (%),UR_pct_change
Northland,1/10/2015,6,949,8.086560364,2015,342,1.785714286,1012.75,915,1138,1016.583333,-3.833333333,-0.377080089,5.7,0
Northland,1/11/2015,6,942,-0.737618546,2015,342,1.785714286,1012.75,915,1138,1012.75,0,0,5.7,0
Northland,1/12/2015,6,895,-4.989384289,2015,342,1.785714286,1012.75,915,1138,1012.75,0,0,5,-12.28070175
Northland,1/01/2016,6,969,8.268156425,2016,340,-0.584795322,1015,880,1100,1012.75,2.25,0.222167366,5,0
Northland,1/02/2016,6,888,-8.359133127,2016,340,-0.584795322,1015,880,1100,1015,0,0,5,0
Northland,1/03/2016,6,948,6.756756757,2016,340,-0.584795322,1015,880,1100,1015,0,0,5.3,6
Northland,1/04/2016,6,1015,7.067510549,2016,340,-0.584795322,1017.25,893,1096,1015,2.25,0.221674877,5.3,0
Northland,1/05/2016,6,971,-4.334975369,2016,340,-0.584795322,1017.25,893,1096,1017.25,0,0,5.3,0
Northland,1/06/2016,6,899,-7.415036045,2016,340,-0.584795322,1017.25,893,1096,1017.25,0,0,5.1,-3.773584906
Northland,1/07/2016,6,957,6.451612903,2016,340,-0.584795322,1021.166667,872,1115,1017.25,3.916666667,0.385024986,5.1,0
Northland,1/08/2016,6,901,-5.851619645,2016,340,-0.584795322,1021.166667,872,1115,1021.166667,0,0,5.1,0
Northland,1/09/2016,6,939,4.217536071,2016,340,-0.584795322,1021.166667,872,1115,1021.166667,0,0,5,-1.960784314
Northland,1/10/2016,6,775,-17.46538871,2016,340,-0.584795322,1023.416667,902,1121,1021.166667,2.25,0.220336217,5,0
Northland,1/11/2016,6,836,7.870967742,2016,340,-0.584795322,1023.416667,902,1121,1023.416667,0,0,5,0
Northland,1/12/2016,6,868,3.827751196,2016,340,-0.584795322,1023.416667,902,1121,1023.416667,0,0,5.3,6
Northland,1/01/2017,6,1100,26.7281106,2017,350,2.941176471,1031.25,911,1140,1023.416667,7.833333333,0.765409983,5.3,0
Northland,1/02/2017,6,842,-23.45454545,2017,350,2.941176471,1031.25,911,1140,1031.25,0,0,5.3,0
Northland,1/03/2017,6,932,10.6888361,2017,350,2.941176471,1031.25,911,1140,1031.25,0,0,4.9,-7.547169811
Northland,1/04/2017,6,795,-14.69957082,2017,350,2.941176471,1029.333333,901,1140,1031.25,-1.916666667,-0.185858586,4.9,0
Northland,1/05/2017,6,936,17.73584906,2017,350,2.941176471,1029.333333,901,1140,1029.333333,0,0,4.9,0
Northland,1/06/2017,6,839,-10.36324786,2017,350,2.941176471,1029.333333,901,1140,1029.333333,0,0,4.9,0
Northland,1/07/2017,6,762,-9.177592372,2017,350,2.941176471,1034.083333,888,1149,1029.333333,4.75,0.461463731,4.9,0
Northland,1/08/2017,6,886,16.27296588,2017,350,2.941176471,1034.083333,888,1149,1034.083333,0,0,4.9,0
Northland,1/09/2017,6,824,-6.997742664,2017,350,2.941176471,1034.083333,888,1149,1034.083333,0,0,4.7,-4.081632653
Northland,1/10/2017,6,650,-21.11650485,2017,350,2.941176471,1033.75,911,1142,1034.083333,-0.333333333,-0.032234668,4.7,0
Northland,1/11/2017,6,571,-12.15384615,2017,350,2.941176471,1033.75,911,1142,1033.75,0,0,4.7,0
Northland,1/12/2017,6,554,-2.977232925,2017,350,2.941176471,1033.75,911,1142,1033.75,0,0,4.5,-4.255319149
Northland,1/01/2018,6,737,33.03249097,2018,360,2.857142857,1038.833333,912,1194,1033.75,5.083333333,0.491737203,4.5,0
Northland,1/02/2018,6,641,-13.02578019,2018,360,2.857142857,1038.833333,912,1194,1038.833333,0,0,4.5,0
Northland,1/03/2018,6,610,-4.836193448,2018,360,2.857142857,1038.833333,912,1194,1038.833333,0,0,4.4,-2.222222222
Northland,1/04/2018,6,484,-20.6557377,2018,360,2.857142857,1041,899,1209,1038.833333,2.166666667,0.208567303,4.4,0
Northland,1/05/2018,6,520,7.438016529,2018,360,2.857142857,1041,899,1209,1041,0,0,4.4,0
Northland,1/06/2018,6,528,1.538461538,2018,360,2.857142857,1041,899,1209,1041,0,0,4.6,4.545454545
Northland,1/07/2018,6,450,-14.77272727,2018,360,2.857142857,1045.583333,887,1207,1041,4.583333333,0.44028178,4.6,0
Northland,1/08/2018,6,449,-0.222222222,2018,360,2.857142857,1045.583333,887,1207,1045.583333,0,0,4.6,0
Northland,1/09/2018,6,480,6.904231626,2018,360,2.857142857,1045.583333,887,1207,1045.583333,0,0,4,-13.04347826
Northland,1/10/2018,6,666,38.75,2018,360,2.857142857,1045.5,891,1189,1045.583333,-0.083333333,-0.007970033,4,0
Northland,1/11/2018,6,639,-4.054054054,2018,360,2.857142857,1045.5,891,1189,1045.5,0,0,4,0
Northland,1/12/2018,6,821,28.48200313,2018,360,2.857142857,1045.5,891,1189,1045.5,0,0,4.3,7.5
Northland,1/01/2019,6,1029,25.33495737,2019,402,11.66666667,1047.5,893,1248,1045.5,2,0.191296031,4.3,0
Northland,1/02/2019,6,552,-46.35568513,2019,402,11.66666667,1047.5,893,1248,1047.5,0,0,4.3,0
Northland,1/03/2019,6,665,20.47101449,2019,402,11.66666667,1047.5,893,1248,1047.5,0,0,4.2,-2.325581395
Northland,1/04/2019,6,595,-10.52631579,2019,402,11.66666667,1052.166667,886,1253,1047.5,4.666666667,0.445505171,4.2,0
Northland,1/05/2019,6,519,-12.77310924,2019,402,11.66666667,1052.166667,886,1253,1052.166667,0,0,4.2,0
Northland,1/06/2019,6,401,-22.73603083,2019,402,11.66666667,1052.166667,886,1253,1052.166667,0,0,4,-4.761904762
Northland,1/07/2019,6,506,26.18453865,2019,402,11.66666667,1053.5,876,1255,1052.166667,1.333333333,0.126722636,4,0
Northland,1/08/2019,6,516,1.976284585,2019,402,11.66666667,1053.5,876,1255,1053.5,0,0,4,0
Northland,1/09/2019,6,518,0.387596899,2019,402,11.66666667,1053.5,876,1255,1053.5,0,0,4.1,2.5
Northland,1/10/2019,6,841,62.35521236,2019,402,11.66666667,1055.5,864,1249,1053.5,2,0.189843379,4.1,0
Northland,1/11/2019,6,887,5.469678954,2019,402,11.66666667,1055.5,864,1249,1055.5,0,0,4.1,0
Northland,1/12/2019,6,951,7.215332582,2019,402,11.66666667,1055.5,864,1249,1055.5,0,0,4.1,0
Northland,1/01/2020,6,1274,33.96424816,2020,417,3.731343284,1061.416667,862,1317,1055.5,5.916666667,0.560555819,4.1,0
Northland,1/02/2020,6,1222,-4.081632653,2020,417,3.731343284,1061.416667,862,1317,1061.416667,0,0,4.1,0
Northland,1/03/2020,6,812,-33.55155483,2020,417,3.731343284,1061.416667,862,1317,1061.416667,0,0,4.2,2.43902439
Northland,1/04/2020,6,433,-46.67487685,2020,417,3.731343284,1054,866,1322,1061.416667,-7.416666667,-0.698751668,4.2,0
Northland,1/05/2020,6,620,43.18706697,2020,417,3.731343284,1054,866,1322,1054,0,0,4.2,0
Northland,1/06/2020,6,594,-4.193548387,2020,417,3.731343284,1054,866,1322,1054,0,0,4.1,-2.380952381
Northland,1/07/2020,6,676,13.8047138,2020,417,3.731343284,1055.416667,858,1324,1054,1.416666667,0.134408602,4.1,0
Northland,1/08/2020,6,681,0.73964497,2020,417,3.731343284,1055.416667,858,1324,1055.416667,0,0,4.1,0
Northland,1/09/2020,6,747,9.691629956,2020,417,3.731343284,1055.416667,858,1324,1055.416667,0,0,5.2,26.82926829
Northland,1/10/2020,6,795,6.425702811,2020,417,3.731343284,1058.5,854,1329,1055.416667,3.083333333,0.292143703,5.2,0
Northland,1/11/2020,6,930,16.98113208,2020,417,3.731343284,1058.5,854,1329,1058.5,0,0,5.2,0
Northland,1/12/2020,6,820,-11.82795699,2020,417,3.731343284,1058.5,854,1329,1058.5,0,0,4.9,-5.769230769
Northland,1/01/2021,6,946,15.36585366,2021,424,1.678657074,1065.083333,845,1350,1058.5,6.583333333,0.621949299,4.9,0
Northland,1/02/2021,6,852,-9.936575053,2021,424,1.678657074,1065.083333,845,1350,1065.083333,0,0,4.9,0
Northland,1/03/2021,6,948,11.26760563,2021,424,1.678657074,1065.083333,845,1350,1065.083333,0,0,4.6,-6.12244898
Northland,1/04/2021,6,915,-3.481012658,2021,424,1.678657074,1074.666667,829,1352,1065.083333,9.583333333,0.899773101,4.6,0
Northland,1/05/2021,6,956,4.480874317,2021,424,1.678657074,1074.666667,829,1352,1074.666667,0,0,4.6,0
Northland,1/06/2021,6,1022,6.90376569,2021,424,1.678657074,1074.666667,829,1352,1074.666667,0,0,4,-13.04347826
Northland,1/07/2021,6,965,-5.577299413,2021,424,1.678657074,1087.5,823,1357,1074.666667,12.83333333,1.194168734,4,0
Northland,1/08/2021,6,871,-9.740932642,2021,424,1.678657074,1087.5,823,1357,1087.5,0,0,4,0
Northland,1/09/2021,6,763,-12.39954076,2021,424,1.678657074,1087.5,823,1357,1087.5,0,0,3.3,-17.5
Northland,1/10/2021,6,996,30.53735256,2021,424,1.678657074,1103,842,1352,1087.5,15.5,1.425287356,3.3,0
Northland,1/11/2021,6,1025,2.911646586,2021,424,1.678657074,1103,842,1352,1103,0,0,3.3,0
Northland,1/12/2021,6,1012,-1.268292683,2021,424,1.678657074,1103,842,1352,1103,0,0,3.2,-3.03030303
Northland,1/01/2022,6,1187,17.29249012,2022,415,-2.122641509,1127.25,843,1389,1103,24.25,2.198549411,3.2,0
Northland,1/02/2022,6,1045,-11.96293176,2022,415,-2.122641509,1127.25,843,1389,1127.25,0,0,3.2,0
Northland,1/03/2022,6,1089,4.210526316,2022,415,-2.122641509,1127.25,843,1389,1127.25,0,0,3.2,0
Northland,1/04/2022,6,1067,-2.02020202,2022,415,-2.122641509,1148.75,839,1402,1127.25,21.5,1.907296518,3.2,0
Northland,1/05/2022,6,1180,10.59044049,2022,415,-2.122641509,1148.75,839,1402,1148.75,0,0,3.2,0
Northland,1/06/2022,6,1134,-3.898305085,2022,415,-2.122641509,1148.75,839,1402,1148.75,0,0,3.3,3.125
Northland,1/07/2022,6,1265,11.55202822,2022,415,-2.122641509,1175.583333,851,1421,1148.75,26.83333333,2.335872325,3.3,0
Northland,1/08/2022,6,1260,-0.395256917,2022,415,-2.122641509,1175.583333,851,1421,1175.583333,0,0,3.3,0
Northland,1/09/2022,6,1170,-7.142857143,2022,415,-2.122641509,1175.583333,851,1421,1175.583333,0,0,3.3,0
Northland,1/10/2022,6,1140,-2.564102564,2022,415,-2.122641509,1196.916667,852,1482,1175.583333,21.33333333,1.814701921,3.3,0
Northland,1/11/2022,6,1294,13.50877193,2022,415,-2.122641509,1196.916667,852,1482,1196.916667,0,0,3.3,0
Northland,1/12/2022,6,1341,3.632148377,2022,415,-2.122641509,1196.916667,852,1482,1196.916667,0,0,3.4,3.03030303
Northland,1/01/2023,6,1306,-2.609992543,2023,415,-2.122641509,1219.916667,855,1584,1196.916667,23,1.921604122,3.4,0
Northland,1/02/2023,6,1029,-21.20980092,2023,415,-2.122641509,1219.916667,855,1584,1196.916667,23,1.921604122,3.4,0
Southern,1/07/2014,7,992,-21.20980092,2014,567,-2.122641509,1004.666667,989,1033,1000,4.666666667,0.466666667,5.3,0
Southern,1/08/2014,7,1025,3.326612903,2014,567,-2.122641509,1004.666667,989,1033,1004.666667,0,0,5.3,0
Southern,1/09/2014,7,914,-10.82926829,2014,567,-2.122641509,1004.666667,989,1033,1004.666667,0,0,5.3,0
Southern,1/10/2014,7,890,-2.625820569,2014,567,-2.122641509,1004,972,1058,1004.666667,-0.666666667,-0.066357001,5.3,0
Southern,1/11/2014,7,920,3.370786517,2014,567,-2.122641509,1004,972,1058,1004,0,0,5.3,0
Southern,1/12/2014,7,926,0.652173913,2014,567,-2.122641509,1004,972,1058,1004,0,0,5.5,3.773584906
Southern,1/01/2015,7,951,2.699784017,2015,576,1.587301587,1010.166667,933,1089,1004,6.166666667,0.614209827,5.5,0
Southern,1/02/2015,7,822,-13.56466877,2015,576,1.587301587,1010.166667,933,1089,1010.166667,0,0,5.5,0
Southern,1/03/2015,7,888,8.02919708,2015,576,1.587301587,1010.166667,933,1089,1010.166667,0,0,5.5,0
Southern,1/04/2015,7,803,-9.572072072,2015,576,1.587301587,1014.833333,955,1117,1010.166667,4.666666667,0.461969972,5.5,0
Southern,1/05/2015,7,931,15.94022416,2015,576,1.587301587,1014.833333,955,1117,1014.833333,0,0,5.5,0
Southern,1/06/2015,7,881,-5.37056928,2015,576,1.587301587,1014.833333,955,1117,1014.833333,0,0,5.5,0
Southern,1/07/2015,7,926,5.107832009,2015,576,1.587301587,1016.583333,931,1133,1014.833333,1.75,0.172442109,5.5,0
Southern,1/08/2015,7,907,-2.051835853,2015,576,1.587301587,1016.583333,931,1133,1016.583333,0,0,5.5,0
Southern,1/09/2015,7,865,-4.630650496,2015,576,1.587301587,1016.583333,931,1133,1016.583333,0,0,5.7,3.636363636
Southern,1/10/2015,7,932,7.74566474,2015,576,1.587301587,1012.75,915,1138,1016.583333,-3.833333333,-0.377080089,5.7,0
Southern,1/11/2015,7,999,7.188841202,2015,576,1.587301587,1012.75,915,1138,1012.75,0,0,5.7,0
Southern,1/12/2015,7,1017,1.801801802,2015,576,1.587301587,1012.75,915,1138,1012.75,0,0,5,-12.28070175
Southern,1/01/2016,7,1067,4.916420846,2016,567,-1.5625,1015,880,1100,1012.75,2.25,0.222167366,5,0
Southern,1/02/2016,7,963,-9.746954077,2016,567,-1.5625,1015,880,1100,1015,0,0,5,0
Southern,1/03/2016,7,989,2.699896158,2016,567,-1.5625,1015,880,1100,1015,0,0,5.3,6
Southern,1/04/2016,7,951,-3.842264914,2016,567,-1.5625,1017.25,893,1096,1015,2.25,0.221674877,5.3,0
Southern,1/05/2016,7,904,-4.942166141,2016,567,-1.5625,1017.25,893,1096,1017.25,0,0,5.3,0
Southern,1/06/2016,7,950,5.088495575,2016,567,-1.5625,1017.25,893,1096,1017.25,0,0,5.1,-3.773584906
Southern,1/07/2016,7,822,-13.47368421,2016,567,-1.5625,1021.166667,872,1115,1017.25,3.916666667,0.385024986,5.1,0
Southern,1/08/2016,7,912,10.94890511,2016,567,-1.5625,1021.166667,872,1115,1021.166667,0,0,5.1,0
Southern,1/09/2016,7,817,-10.41666667,2016,567,-1.5625,1021.166667,872,1115,1021.166667,0,0,5,-1.960784314
Southern,1/10/2016,7,774,-5.263157895,2016,567,-1.5625,1023.416667,902,1121,1021.166667,2.25,0.220336217,5,0
Southern,1/11/2016,7,843,8.914728682,2016,567,-1.5625,1023.416667,902,1121,1023.416667,0,0,5,0
Southern,1/12/2016,7,831,-1.423487544,2016,567,-1.5625,1023.416667,902,1121,1023.416667,0,0,5.3,6
Southern,1/01/2017,7,880,5.896510229,2017,564,-0.529100529,1031.25,911,1140,1023.416667,7.833333333,0.765409983,5.3,0
Southern,1/02/2017,7,836,-5,2017,564,-0.529100529,1031.25,911,1140,1031.25,0,0,5.3,0
Southern,1/03/2017,7,903,8.014354067,2017,564,-0.529100529,1031.25,911,1140,1031.25,0,0,4.9,-7.547169811
Southern,1/04/2017,7,818,-9.413067553,2017,564,-0.529100529,1029.333333,901,1140,1031.25,-1.916666667,-0.185858586,4.9,0
Southern,1/05/2017,7,810,-0.97799511,2017,564,-0.529100529,1029.333333,901,1140,1029.333333,0,0,4.9,0
Southern,1/06/2017,7,776,-4.197530864,2017,564,-0.529100529,1029.333333,901,1140,1029.333333,0,0,4.9,0
Southern,1/07/2017,7,837,7.860824742,2017,564,-0.529100529,1034.083333,888,1149,1029.333333,4.75,0.461463731,4.9,0
Southern,1/08/2017,7,815,-2.628434886,2017,564,-0.529100529,1034.083333,888,1149,1034.083333,0,0,4.9,0
Southern,1/09/2017,7,723,-11.28834356,2017,564,-0.529100529,1034.083333,888,1149,1034.083333,0,0,4.7,-4.081632653
Southern,1/10/2017,7,611,-15.49100968,2017,564,-0.529100529,1033.75,911,1142,1034.083333,-0.333333333,-0.032234668,4.7,0
Southern,1/11/2017,7,575,-5.89198036,2017,564,-0.529100529,1033.75,911,1142,1033.75,0,0,4.7,0
Southern,1/12/2017,7,554,-3.652173913,2017,564,-0.529100529,1033.75,911,1142,1033.75,0,0,4.5,-4.255319149
Southern,1/01/2018,7,604,9.025270758,2018,560,-0.709219858,1038.833333,912,1194,1033.75,5.083333333,0.491737203,4.5,0
Southern,1/02/2018,7,518,-14.2384106,2018,560,-0.709219858,1038.833333,912,1194,1038.833333,0,0,4.5,0
Southern,1/03/2018,7,596,15.05791506,2018,560,-0.709219858,1038.833333,912,1194,1038.833333,0,0,4.4,-2.222222222
Southern,1/04/2018,7,524,-12.08053691,2018,560,-0.709219858,1041,899,1209,1038.833333,2.166666667,0.208567303,4.4,0
Southern,1/05/2018,7,495,-5.534351145,2018,560,-0.709219858,1041,899,1209,1041,0,0,4.4,0
Southern,1/06/2018,7,464,-6.262626263,2018,560,-0.709219858,1041,899,1209,1041,0,0,4.6,4.545454545
Southern,1/07/2018,7,511,10.12931034,2018,560,-0.709219858,1045.583333,887,1207,1041,4.583333333,0.44028178,4.6,0
Southern,1/08/2018,7,541,5.870841487,2018,560,-0.709219858,1045.583333,887,1207,1045.583333,0,0,4.6,0
Southern,1/09/2018,7,531,-1.848428835,2018,560,-0.709219858,1045.583333,887,1207,1045.583333,0,0,4,-13.04347826
Southern,1/10/2018,7,549,3.389830508,2018,560,-0.709219858,1045.5,891,1189,1045.583333,-0.083333333,-0.007970033,4,0
Southern,1/11/2018,7,671,22.22222222,2018,560,-0.709219858,1045.5,891,1189,1045.5,0,0,4,0
Southern,1/12/2018,7,901,34.27719821,2018,560,-0.709219858,1045.5,891,1189,1045.5,0,0,4.3,7.5
Southern,1/01/2019,7,1008,11.87569367,2019,584,4.285714286,1047.5,893,1248,1045.5,2,0.191296031,4.3,0
Southern,1/02/2019,7,793,-21.32936508,2019,584,4.285714286,1047.5,893,1248,1047.5,0,0,4.3,0
Southern,1/03/2019,7,779,-1.765447667,2019,584,4.285714286,1047.5,893,1248,1047.5,0,0,4.2,-2.325581395
Southern,1/04/2019,7,738,-5.263157895,2019,584,4.285714286,1052.166667,886,1253,1047.5,4.666666667,0.445505171,4.2,0
Southern,1/05/2019,7,636,-13.82113821,2019,584,4.285714286,1052.166667,886,1253,1052.166667,0,0,4.2,0
Southern,1/06/2019,7,540,-15.09433962,2019,584,4.285714286,1052.166667,886,1253,1052.166667,0,0,4,-4.761904762
Southern,1/07/2019,7,629,16.48148148,2019,584,4.285714286,1053.5,876,1255,1052.166667,1.333333333,0.126722636,4,0
Southern,1/08/2019,7,673,6.995230525,2019,584,4.285714286,1053.5,876,1255,1053.5,0,0,4,0
Southern,1/09/2019,7,667,-0.891530461,2019,584,4.285714286,1053.5,876,1255,1053.5,0,0,4.1,2.5
Southern,1/10/2019,7,866,29.83508246,2019,584,4.285714286,1055.5,864,1249,1053.5,2,0.189843379,4.1,0
Southern,1/11/2019,7,920,6.23556582,2019,584,4.285714286,1055.5,864,1249,1055.5,0,0,4.1,0
Southern,1/12/2019,7,941,2.282608696,2019,584,4.285714286,1055.5,864,1249,1055.5,0,0,4.1,0
Southern,1/01/2020,7,953,1.275239107,2020,605,3.595890411,1061.416667,862,1317,1055.5,5.916666667,0.560555819,4.1,0
Southern,1/02/2020,7,946,-0.73452256,2020,605,3.595890411,1061.416667,862,1317,1061.416667,0,0,4.1,0
Southern,1/03/2020,7,786,-16.91331924,2020,605,3.595890411,1061.416667,862,1317,1061.416667,0,0,4.2,2.43902439
Southern,1/04/2020,7,510,-35.11450382,2020,605,3.595890411,1054,866,1322,1061.416667,-7.416666667,-0.698751668,4.2,0
Southern,1/05/2020,7,533,4.509803922,2020,605,3.595890411,1054,866,1322,1054,0,0,4.2,0
Southern,1/06/2020,7,656,23.07692308,2020,605,3.595890411,1054,866,1322,1054,0,0,4.1,-2.380952381
Southern,1/07/2020,7,651,-0.762195122,2020,605,3.595890411,1055.416667,858,1324,1054,1.416666667,0.134408602,4.1,0
Southern,1/08/2020,7,660,1.382488479,2020,605,3.595890411,1055.416667,858,1324,1055.416667,0,0,4.1,0
Southern,1/09/2020,7,678,2.727272727,2020,605,3.595890411,1055.416667,858,1324,1055.416667,0,0,5.2,26.82926829
Southern,1/10/2020,7,794,17.10914454,2020,605,3.595890411,1058.5,854,1329,1055.416667,3.083333333,0.292143703,5.2,0
Southern,1/11/2020,7,779,-1.889168766,2020,605,3.595890411,1058.5,854,1329,1058.5,0,0,5.2,0
Southern,1/12/2020,7,904,16.04621309,2020,605,3.595890411,1058.5,854,1329,1058.5,0,0,4.9,-5.769230769
Southern,1/01/2021,7,843,-6.747787611,2021,601,-0.661157025,1065.083333,845,1350,1058.5,6.583333333,0.621949299,4.9,0
Southern,1/02/2021,7,869,3.084223013,2021,601,-0.661157025,1065.083333,845,1350,1065.083333,0,0,4.9,0
Southern,1/03/2021,7,934,7.47986191,2021,601,-0.661157025,1065.083333,845,1350,1065.083333,0,0,4.6,-6.12244898
Southern,1/04/2021,7,760,-18.62955032,2021,601,-0.661157025,1074.666667,829,1352,1065.083333,9.583333333,0.899773101,4.6,0
Southern,1/05/2021,7,741,-2.5,2021,601,-0.661157025,1074.666667,829,1352,1074.666667,0,0,4.6,0
Southern,1/06/2021,7,853,15.11470985,2021,601,-0.661157025,1074.666667,829,1352,1074.666667,0,0,4,-13.04347826
Southern,1/07/2021,7,920,7.854630715,2021,601,-0.661157025,1087.5,823,1357,1074.666667,12.83333333,1.194168734,4,0
Southern,1/08/2021,7,751,-18.36956522,2021,601,-0.661157025,1087.5,823,1357,1087.5,0,0,4,0
Southern,1/09/2021,7,794,5.725699068,2021,601,-0.661157025,1087.5,823,1357,1087.5,0,0,3.3,-17.5
Southern,1/10/2021,7,969,22.04030227,2021,601,-0.661157025,1103,842,1352,1087.5,15.5,1.425287356,3.3,0
Southern,1/11/2021,7,957,-1.238390093,2021,601,-0.661157025,1103,842,1352,1103,0,0,3.3,0
Southern,1/12/2021,7,1012,5.747126437,2021,601,-0.661157025,1103,842,1352,1103,0,0,3.2,-3.03030303
Southern,1/01/2022,7,1012,0,2022,617,2.662229617,1127.25,843,1389,1103,24.25,2.198549411,3.2,0
Southern,1/02/2022,7,745,-26.38339921,2022,617,2.662229617,1127.25,843,1389,1127.25,0,0,3.2,0
Southern,1/03/2022,7,973,30.60402685,2022,617,2.662229617,1127.25,843,1389,1127.25,0,0,3.2,0
Southern,1/04/2022,7,879,-9.660842754,2022,617,2.662229617,1148.75,839,1402,1127.25,21.5,1.907296518,3.2,0
Southern,1/05/2022,7,983,11.83162685,2022,617,2.662229617,1148.75,839,1402,1148.75,0,0,3.2,0
Southern,1/06/2022,7,958,-2.543234995,2022,617,2.662229617,1148.75,839,1402,1148.75,0,0,3.3,3.125
Southern,1/07/2022,7,941,-1.774530271,2022,617,2.662229617,1175.583333,851,1421,1148.75,26.83333333,2.335872325,3.3,0
Southern,1/08/2022,7,1148,21.9978746,2022,617,2.662229617,1175.583333,851,1421,1175.583333,0,0,3.3,0
Southern,1/09/2022,7,1191,3.745644599,2022,617,2.662229617,1175.583333,851,1421,1175.583333,0,0,3.3,0
Southern,1/10/2022,7,1213,1.847187238,2022,617,2.662229617,1196.916667,852,1482,1175.583333,21.33333333,1.814701921,3.3,0
Southern,1/11/2022,7,1224,0.906842539,2022,617,2.662229617,1196.916667,852,1482,1196.916667,0,0,3.3,0
Southern,1/12/2022,7,1064,-13.07189542,2022,617,2.662229617,1196.916667,852,1482,1196.916667,0,0,3.4,3.03030303
Southern,1/01/2023,7,1223,14.94360902,2023,617,2.662229617,1219.916667,855,1584,1196.916667,23,1.921604122,3.4,0
Southern,1/02/2023,7,1092,-10.71136549,2023,617,2.662229617,1219.916667,855,1584,1196.916667,23,1.921604122,3.4,0
Tasman,1/07/2014,8,583,-10.71136549,2014,337,2.662229617,1004.666667,989,1033,1000,4.666666667,0.466666667,5.3,0
Tasman,1/08/2014,8,630,8.061749571,2014,337,2.662229617,1004.666667,989,1033,1004.666667,0,0,5.3,0
Tasman,1/09/2014,8,611,-3.015873016,2014,337,2.662229617,1004.666667,989,1033,1004.666667,0,0,5.3,0
Tasman,1/10/2014,8,571,-6.546644845,2014,337,2.662229617,1004,972,1058,1004.666667,-0.666666667,-0.066357001,5.3,0
Tasman,1/11/2014,8,661,15.76182137,2014,337,2.662229617,1004,972,1058,1004,0,0,5.3,0
Tasman,1/12/2014,8,689,4.236006051,2014,337,2.662229617,1004,972,1058,1004,0,0,5.5,3.773584906
Tasman,1/01/2015,8,663,-3.773584906,2015,336,-0.296735905,1010.166667,933,1089,1004,6.166666667,0.614209827,5.5,0
Tasman,1/02/2015,8,594,-10.40723982,2015,336,-0.296735905,1010.166667,933,1089,1010.166667,0,0,5.5,0
Tasman,1/03/2015,8,670,12.79461279,2015,336,-0.296735905,1010.166667,933,1089,1010.166667,0,0,5.5,0
Tasman,1/04/2015,8,481,-28.20895522,2015,336,-0.296735905,1014.833333,955,1117,1010.166667,4.666666667,0.461969972,5.5,0
Tasman,1/05/2015,8,597,24.11642412,2015,336,-0.296735905,1014.833333,955,1117,1014.833333,0,0,5.5,0
Tasman,1/06/2015,8,593,-0.67001675,2015,336,-0.296735905,1014.833333,955,1117,1014.833333,0,0,5.5,0
Tasman,1/07/2015,8,538,-9.274873524,2015,336,-0.296735905,1016.583333,931,1133,1014.833333,1.75,0.172442109,5.5,0
Tasman,1/08/2015,8,530,-1.486988848,2015,336,-0.296735905,1016.583333,931,1133,1016.583333,0,0,5.5,0
Tasman,1/09/2015,8,610,15.09433962,2015,336,-0.296735905,1016.583333,931,1133,1016.583333,0,0,5.7,3.636363636
Tasman,1/10/2015,8,768,25.90163934,2015,336,-0.296735905,1012.75,915,1138,1016.583333,-3.833333333,-0.377080089,5.7,0
Tasman,1/11/2015,8,715,-6.901041667,2015,336,-0.296735905,1012.75,915,1138,1012.75,0,0,5.7,0
Tasman,1/12/2015,8,767,7.272727273,2015,336,-0.296735905,1012.75,915,1138,1012.75,0,0,5,-12.28070175
Tasman,1/01/2016,8,699,-8.865710561,2016,323,-3.869047619,1015,880,1100,1012.75,2.25,0.222167366,5,0
Tasman,1/02/2016,8,785,12.30329041,2016,323,-3.869047619,1015,880,1100,1015,0,0,5,0
Tasman,1/03/2016,8,750,-4.458598726,2016,323,-3.869047619,1015,880,1100,1015,0,0,5.3,6
Tasman,1/04/2016,8,749,-0.133333333,2016,323,-3.869047619,1017.25,893,1096,1015,2.25,0.221674877,5.3,0
Tasman,1/05/2016,8,679,-9.345794393,2016,323,-3.869047619,1017.25,893,1096,1017.25,0,0,5.3,0
Tasman,1/06/2016,8,575,-15.31664212,2016,323,-3.869047619,1017.25,893,1096,1017.25,0,0,5.1,-3.773584906
Tasman,1/07/2016,8,630,9.565217391,2016,323,-3.869047619,1021.166667,872,1115,1017.25,3.916666667,0.385024986,5.1,0
Tasman,1/08/2016,8,613,-2.698412698,2016,323,-3.869047619,1021.166667,872,1115,1021.166667,0,0,5.1,0
Tasman,1/09/2016,8,660,7.66721044,2016,323,-3.869047619,1021.166667,872,1115,1021.166667,0,0,5,-1.960784314
Tasman,1/10/2016,8,707,7.121212121,2016,323,-3.869047619,1023.416667,902,1121,1021.166667,2.25,0.220336217,5,0
Tasman,1/11/2016,8,688,-2.687411598,2016,323,-3.869047619,1023.416667,902,1121,1023.416667,0,0,5,0
Tasman,1/12/2016,8,639,-7.122093023,2016,323,-3.869047619,1023.416667,902,1121,1023.416667,0,0,5.3,6
Tasman,1/01/2017,8,702,9.85915493,2017,340,5.263157895,1031.25,911,1140,1023.416667,7.833333333,0.765409983,5.3,0
